id, timestamp, lat, long, mode, isCommunicating, direction, reached, partnerId, partnerMode, broadcastedPath, receivedPath, beforePathLength, afterPathLength
14, 191.456000, -32.772372, -0.567392, E, F, , F, , , , , , , 
14, 191.840000, -32.433749, -0.466848, E, F, , F, , , , , , , 
14, 192.224000, -32.087392, -0.422828, E, F, , F, , , , , , , 
14, 192.672000, -31.692120, -0.436343, E, F, , F, , , , , , , 
14, 193.056000, -31.330545, -0.453794, E, F, , F, , , , , , , 
14, 193.440000, -30.970299, -0.478531, E, F, , F, , , , , , , 
14, 193.824000, -30.607683, -0.475902, E, F, , F, , , , , , , 
14, 194.208000, -30.255193, -0.465812, E, F, , F, , , , , , , 
14, 194.592000, -29.911932, -0.505591, E, F, , F, , , , , , , 
14, 194.976000, -29.561683, -0.548429, E, F, , F, , , , , , , 
14, 195.360000, -29.241198, -0.655377, E, F, , F, , , , , , , 
14, 195.744000, -28.955117, -0.830588, E, F, , F, , , , , , , 
14, 196.128000, -28.695915, -1.057699, E, F, , F, , , , , , , 
14, 196.512000, -28.413645, -1.282503, E, F, , F, , , , , , , 
14, 196.896000, -28.114507, -1.486166, E, F, , F, , , , , , , 
14, 197.280000, -27.798812, -1.662504, E, F, , F, , , , , , , 
14, 197.664000, -27.497522, -1.836165, E, F, , F, , , , , , , 
14, 198.048000, -27.217552, -2.047716, E, F, , F, , , , , , , 
14, 198.432000, -26.916241, -2.247266, E, F, , F, , , , , , , 
14, 198.816000, -26.600903, -2.423651, E, F, , F, , , , , , , 
14, 199.200000, -26.284167, -2.601025, E, F, , F, , , , , , , 
14, 199.584000, -25.970310, -2.773656, E, F, , F, , , , , , , 
14, 199.968000, -25.667495, -2.941569, E, F, , F, , , , , , , 
14, 200.352000, -25.382765, -3.149575, E, F, , F, , , , , , , 
14, 200.736000, -25.081085, -3.344209, E, F, , F, , , , , , , 
14, 201.120000, -24.793634, -3.538216, E, F, , F, , , , , , , 
14, 201.504000, -24.529439, -3.768879, E, F, , F, , , , , , , 
14, 201.824000, -24.291516, -3.954494, E, F, , F, , , , , , , 
14, 202.208000, -23.992839, -4.155455, E, F, , F, , , , , , , 
14, 202.592000, -23.679406, -4.333871, E, F, , F, , , , , , , 
14, 202.976000, -23.367591, -4.502373, E, F, , F, , , , , , , 
14, 203.360000, -23.090253, -4.708716, E, F, , F, , , , , , , 
14, 203.744000, -22.800902, -4.926591, E, F, , F, , , , , , , 
14, 204.128000, -22.519320, -5.148637, E, F, , F, , , , , , , 
14, 204.512000, -22.234755, -5.363160, E, F, , F, , , , , , , 
14, 204.896000, -22.011877, -5.614670, E, F, , F, , , , , , , 
14, 205.280000, -21.851265, -5.905182, E, F, , F, , , , , , , 
14, 205.664000, -21.760506, -6.229606, E, F, , F, , , , , , , 
14, 206.048000, -21.745351, -6.560083, E, F, , F, , , , , , , 
14, 206.432000, -21.781627, -6.904368, E, F, , F, , , , , , , 
14, 206.816000, -21.801904, -7.265174, E, F, , F, , , , , , , 
14, 207.200000, -21.794068, -7.627257, E, F, , F, , , , , , , 
14, 207.680000, -21.753815, -7.954535, E, F, , F, , , , , , , 
14, 208.768000, -21.682927, -8.261778, E, F, , F, , , , , , , 
14, 210.624000, -21.567810, -8.543261, E, F, , F, , , , , , , 
14, 212.576000, -21.411421, -8.800334, E, F, , F, , , , , , , 
14, 216.672000, -20.860850, -8.833900, E, F, , F, , , , , , , 
14, 216.992000, -20.564727, -8.783274, E, F, , F, , , , , , , 
14, 217.440000, -20.159948, -8.673840, E, F, , F, , , , , , , 
14, 217.824000, -19.823555, -8.551525, E, F, , F, , , , , , , 
14, 218.208000, -19.494787, -8.404308, E, F, , F, , , , , , , 
14, 218.592000, -19.176669, -8.232519, E, F, , F, , , , , , , 
14, 218.976000, -18.861497, -8.052554, E, F, , F, , , , , , , 
14, 219.360000, -18.543842, -7.880479, E, F, , F, , , , , , , 
14, 219.744000, -18.239460, -7.685171, E, F, , F, , , , , , , 
14, 220.128000, -17.950800, -7.467895, E, F, , F, , , , , , , 
14, 220.512000, -17.682154, -7.226110, E, F, , F, , , , , , , 
14, 220.896000, -17.420877, -6.997283, E, F, , F, , , , , , , 
14, 221.280000, -17.125996, -6.834601, E, F, , F, , , , , , , 
14, 221.664000, -16.801575, -6.743006, E, F, , F, , , , , , , 
14, 222.048000, -16.457733, -6.694908, E, F, , F, , , , , , , 
14, 222.432000, -16.112510, -6.657171, E, F, , F, , , , , , , 
14, 222.816000, -15.776084, -6.693165, E, F, , F, , , , , , , 
14, 223.200000, -15.460533, -6.801591, E, F, , F, , , , , , , 
14, 223.584000, -15.146053, -6.959232, E, F, , F, , , , , , , 
14, 223.968000, -14.814149, -7.099729, E, F, , F, , , , , , , 
14, 224.352000, -14.494545, -7.238157, E, F, , F, , , , , , , 
14, 224.736000, -14.192115, -7.415354, E, F, , F, , , , , , , 
14, 225.120000, -13.890648, -7.599943, E, F, , F, , , , , , , 
14, 225.504000, -13.615996, -7.814427, E, F, , F, , , , , , , 
14, 225.888000, -13.368554, -8.063336, E, F, , F, , , , , , , 
14, 226.272000, -13.130371, -8.315946, E, F, , F, , , , , , , 
14, 226.656000, -12.923077, -8.596677, E, F, , F, , , , , , , 
14, 227.040000, -12.724800, -8.882304, E, F, , F, , , , , , , 
14, 227.424000, -12.587223, -9.202073, E, F, , F, , , , , , , 
14, 227.744000, -12.472350, -9.480178, E, F, , F, , , , , , , 
14, 228.128000, -12.332821, -9.803915, E, F, , F, , , , , , , 
14, 228.512000, -12.263964, -10.132317, E, F, , F, , , , , , , 
14, 228.896000, -12.268347, -10.475697, E, F, , F, , , , , , , 
14, 229.440000, -12.317002, -10.861884, E, F, , F, , , , , , , 
14, 230.496000, -12.403702, -11.153865, E, F, , F, , , , , , , 
14, 235.520000, -11.980616, -11.490697, E, F, , F, , , , , , , 
14, 236.256000, -11.726904, -11.674363, E, F, , F, , , , , , , 
14, 237.312000, -11.350680, -11.999810, E, F, , F, , , , , , , 
14, 237.696000, -11.130036, -12.254363, E, F, , F, , , , , , , 
14, 238.080000, -10.893773, -12.530162, E, F, , F, , , , , , , 
14, 238.464000, -10.640741, -12.787668, E, F, , F, , , , , , , 
14, 238.784000, -10.445828, -13.016044, E, F, , F, , , , , , , 
14, 239.168000, -10.268821, -13.302427, E, F, , F, , , , , , , 
14, 239.552000, -10.126414, -13.629792, E, F, , F, , , , , , , 
14, 239.936000, -9.962658, -13.953675, E, F, , F, , , , , , , 
14, 240.320000, -9.857427, -14.270489, E, F, , F, , , , , , , 
14, 240.704000, -9.825718, -14.600541, E, F, , F, , , , , , , 
14, 241.088000, -9.795352, -14.960249, E, F, , F, , , , , , , 
14, 241.472000, -9.814827, -15.295524, E, F, , F, , , , , , , 
14, 241.856000, -9.836684, -15.656145, E, F, , F, , , , , , , 
14, 242.240000, -9.831467, -16.018945, E, F, , F, , , , , , , 
14, 242.624000, -9.801108, -16.379621, E, F, , F, , , , , , , 
14, 243.008000, -9.806645, -16.735516, E, F, , F, , , , , , , 
14, 243.392000, -9.863157, -17.066618, E, F, , F, , , , , , , 
14, 243.776000, -9.924743, -17.423246, E, F, , F, , , , , , , 
14, 244.160000, -9.961713, -17.783529, E, F, , F, , , , , , , 
14, 244.736000, -10.047578, -18.109179, E, F, , F, , , , , , , 
14, 245.824000, -10.172010, -18.386306, E, F, , F, , , , , , , 
14, 252.032000, -10.476751, -18.365255, E, F, , F, , , , , , , 
14, 252.896000, -10.810266, -18.111526, E, F, , F, , , , , , , 
14, 253.280000, -11.042114, -17.867122, E, F, , F, , , , , , , 
14, 253.664000, -11.289176, -17.600585, E, F, , F, , , , , , , 
14, 254.112000, -11.519244, -17.269799, E, F, , F, , , , , , , 
14, 254.496000, -11.736960, -16.977905, E, F, , F, , , , , , , 
14, 254.880000, -11.972492, -16.703766, E, F, , F, , , , , , , 
14, 255.264000, -12.151787, -16.419528, E, F, , F, , , , , , , 
14, 255.648000, -12.265221, -16.102479, E, F, , F, , , , , , , 
14, 256.032000, -12.385426, -15.763312, E, F, , F, , , , , , , 
14, 256.416000, -12.529003, -15.430799, E, F, , F, , , , , , , 
14, 256.800000, -12.614994, -15.106086, E, F, , F, , , , , , , 
14, 257.248000, -12.623760, -14.707485, E, F, , F, , , , , , , 
14, 257.632000, -12.591378, -14.356984, E, F, , F, , , , , , , 
14, 258.528000, -12.399132, -13.742848, E, F, , F, , , , , , , 
14, 258.976000, -12.224139, -13.381429, E, F, , F, , , , , , , 
14, 259.360000, -12.063431, -13.064007, E, F, , F, , , , , , , 
14, 260.032000, -11.818704, -12.784954, E, F, , F, , , , , , , 
14, 260.416000, -11.552938, -12.546235, E, F, , F, , , , , , , 
